icode,brand,name,discount,old_price,price,qty,scraped_at
14905461,理膚寶水,極效B5彈潤超修復精華,33折,9096,3016,333,2026-09-03 20:00:01
8426761,ON 歐恩,金牌乳清蛋白5磅(多口味可選),64折,4999,3249,196,2026-09-03 20:00:01
14974250,HP 惠普,14吋C7 1TB大容量,68折,34900,23999,17,2026-09-03 20:00:01
10791996,Home Dr.,NMN EX時光膠囊30顆X3盒,34折,10800,3750,40,2026-09-03 20:00:01
13279705,ARIEL,抗菌抗臭洗衣精2+6組,57折,1398,799,462,2026-09-03 20:00:01
13581205,豪德寺,招財貓日式150抽x80包,64折,1199,769,218,2026-09-03 20:00:01
11246023,滿意寶寶,寶可夢晚安褲L-XXXL(任選2箱組),78折,2514,1978,411,2026-09-03 20:00:01
13704397,湛盧咖啡,經典綜合濾掛咖啡2盒(共72包;中焙/深焙任選),82折,1446,1199,230,2026-09-03 20:00:01
9951817,小潘,鳳凰酥12入x2盒(不附提袋),7折,990,699,349,2026-09-03 20:00:01
15609162,麥當勞,Oreo冰炫風2杯,5折,118,59,8,2026-09-03 20:00:01
15083036,華碩,16吋Ultra 7輕薄1TB,94折,36999,34999,27,2026-09-03 20:00:01
14563050,Panasonic 國際牌,11公升一級能效nanoeX除濕機◆適用14坪(F-Y22PN),87折,10590,9319,27,2026-09-03 20:00:01
10950080,台酒生技,黑酵母酒粕青春露5入,28折,4500,1288,238,2026-09-03 20:00:01
10334422,瑪莉屋口袋比薩,披薩10片+海鮮披薩1片,64折,1390,899,373,2026-09-03 20:00:01
14899787,mo select,台灣製316不鏽鋼防滑六角筷10雙,37折,2380,899,135,2026-09-03 20:00:01
3557402,Twinings唐寧茶,經典皇家禮盒茶包48入(贈提袋),75折,1850,1399,215,2026-09-03 20:00:01
10338884,娘家,大紅麴6盒(共180顆),76折,17280,13268,49,2026-09-03 20:00:01
11215702,杏輝醫藥,蓉憶記膠囊 國家健康食品 5入組 (共150粒),58折,16750,9850,37,2026-09-03 20:00:01
12864858,滿意寶寶,純水濕巾24包,46折,1950,899,277,2026-09-03 20:00:01
14060718,HP,UIA4925三合一wifi墨匣機★支援手機列印mac系統可用,82折,3790,3111,26,2026-09-03 20:00:01
15425588,FAIR LADY,夏日老錢風交叉涼鞋/厚底涼鞋/平底拖鞋(多款任選),34折,3980,1380,182,2026-09-03 20:00:01
14436238,ONEHOUSE無段式阿姆斯電動升降桌,ONEHOUSE無段式阿姆斯電動升降桌,44折,6300,2780,62,2026-09-03 20:00:01
7049119,SLIM,雙人天絲乳膠記憶膠防蹣獨立筒床墊,1折,43500,4399,62,2026-09-03 20:00:01
15403392,only,10KG洗脫烘變頻滾筒,9折,11600,10490,7,2026-09-03 20:00:01
14275188,石頭科技,F25 Ultra淨蒸者蒸氣熱水雙效洗地機,42折,39900,16888,49,2026-09-03 20:00:01
12928521,adidas 愛迪達,DURAMO RC 跑鞋 精選運動鞋 慢跑鞋 男鞋/女鞋 多款任選(ID2704/ID2702/KH7331/KH7328),43折,2290,999,230,2026-09-03 20:00:01
15544230,adidas 愛迪達,TERREX TRACEFINDER PLUS GORE-TEX 越野跑鞋 運動鞋 慢跑鞋 防潑水 男鞋,46折,3890,1790,233,2026-09-03 20:00:01
10927589,威猛先生,超濃水管疏通膠4入組,5折,996,499,271,2026-09-03 20:00:01
8197639,鍋寶,內陶瓷手提真空保溫杯780ml,35折,1980,699,233,2026-09-03 20:00:01
15506513,巴黎萊雅,豐盈洗/護髮素任選3入,75折,1257,949,305,2026-09-03 20:00:01
13817360,Scoot&Ride,Kick1 Push&Go滑步滑板車,58折,5980,3499,124,2026-09-03 20:00:01
14974195,象印,6人份微電腦電子鍋,41折,9700,3990,44,2026-09-03 20:00:01
11455870,Logitech 羅技,MX Keys S無線智能鍵盤,77折,3990,3090,77,2026-09-03 20:00:01
13169304,Dove 多芬,滋養沐浴4入,55折,1020,569,262,2026-09-03 20:00:01
