icode,brand,name,discount,old_price,price,qty,scraped_at
12284566,MuseTime 莯蒔,纖纖蒔光凍x4盒(12入/盒),55折,5120,2843,118,2026-08-28 14:03:01
13786652,飛利浦,星視界透視海星氣炸鍋,66折,8990,5990,50,2026-08-28 14:03:01
15491289,麥當勞,豬肉滿福堡加蛋+冰美式,52折,110,58,9,2026-08-28 14:03:01
12627856,露得清,A醇乳霜50g-2入組,7折,1918,1349,300,2026-08-28 14:03:01
13501959,理膚寶水,清透亮顏防曬瑰蜜霜,38折,2711,1039,300,2026-08-28 14:03:01
12692095,Hyman PluS+ 工學電腦椅,Hyman PluS+ 工學電腦椅,3折,8900,2718,124,2026-08-28 14:03:01
15016421,DIKE,14吋DC變頻遙控扇 HLE140WT,51折,1590,818,230,2026-08-28 14:03:01
13555303,ELEMIS,海洋膠原精油卸妝膏,49折,2000,990,245,2026-08-28 14:03:01
15356986,SKECHERS,輕量防水涼拖鞋 (多款選),57折,1890,1090,251,2026-08-28 14:03:01
14819088,AmaBios 亞馬生醫,MPE-311靈活粒現5盒,49折,7900,3880,200,2026-08-28 14:03:01
14242100,Kolin 歌林,日系窄身濾水壺(共1壺7芯),38折,2590,999,89,2026-08-28 14:03:01
12650334,特百滋,無穀狗糧15磅,54折,3300,1799,293,2026-08-28 14:03:01
15319594,六福萬怡酒店,午/晚餐吃到飽,63折,1738,1111,280,2026-08-28 14:03:01
6052222,統一生機,果然優綜合堅果360gx3罐,62折,1200,748,410,2026-08-28 14:03:01
14098374,農會,羅董有機銀耳飲245mlx24入,34折,1999,699,260,2026-08-28 14:03:01
15059252,Lenovo,15.6吋Ryzen 3 U版輕薄筆電,72折,17990,12990,25,2026-08-28 14:03:01
14628519,COVERNAT,Logo棒球帽(YOON JI同款/多款/多色),64折,1090,699,219,2026-08-28 14:03:01
15209759,石頭科技,Qrevo Edge2掃拖機器人,33折,59999,19999,48,2026-08-28 14:03:01
4105567,ecostore,洗碗機洗碗粉2kg,72折,900,649,1,2026-08-28 14:03:01
14984673,TP-Link,Wi-Fi 6 雙頻6串流Mesh路由器,79折,7499,5999,20,2026-08-28 14:03:01
14654892,艾瑪絲,洗髮精1000ml 3入組,6折,3300,1999,200,2026-08-28 14:03:01
13562715,補體素,優蛋白EX原味即飲237mlx24罐,94折,1950,1850,178,2026-08-28 14:03:01
15599890,小米,12.5KG洗脫烘滾筒,94折,17999,16999,28,2026-08-28 14:03:01
15424954,寒舍集團,秘製滷豬涥切片3入,44折,2250,999,101,2026-08-28 14:03:01
14069123,American Explorer 美國探險家,29吋 前開式行李箱 可擴充 剎車飛機輪 雙層拉鏈 上掀式 TSA鎖 CF8 旅行箱,41折,5680,2368,101,2026-08-28 14:03:01
11468777,3M,L22三道式濾淨冷熱飲水機,57折,20900,12111,27,2026-08-28 14:03:01
15457263,德國雙人,PEAK不鏽鋼蜂巢平煎鍋28cm,49折,3999,1999,150,2026-08-28 14:03:01
11928914,舒主金,加蓋純水濕巾36包,5折,1404,711,390,2026-08-28 14:03:01
14768362,菲搶不可台糖醫美級100%胎盤液,菲搶不可台糖醫美級100%胎盤液,44折,6000,2690,1,2026-08-28 14:03:01
