icode,brand,name,discount,old_price,price,qty,scraped_at
6736978,三星,258L一級變頻窄身冰箱,5折,19900,9999,13,2026-09-20 07:03:01
13247426,寶拉珍選,2%水楊酸精華液2入,7折,2400,1699,250,2026-09-20 07:03:01
14281083,好來,全亮白星耀紫光校色牙膏5入,64折,775,499,427,2026-09-20 07:03:01
15694544,Apple,iPhone 18 Pro(256G/6.3吋),99折,44901,44900,49,2026-09-20 07:03:01
8141534,大研生醫,德國頂級魚油10入組,39折,19800,7899,300,2026-09-20 07:03:01
15457201,THE VEGAN 樂維根,經典植物優蛋白2入(1KG/袋),59折,2160,1276,450,2026-09-20 07:03:01
15561920,Insta360,X6 8K全景運動相機-全能套裝(公司貨),99折,23991,23990,30,2026-09-20 07:03:01
13683504,伊萊克斯,超級完美管家吸塵器HEPA進化版(黑/紅),27折,10900,2990,98,2026-09-20 07:03:01
15639256,OASIS,iWater桌上型三溫瞬熱飲水機(免安裝/冰溫熱/UV殺菌/SGS認證/4L大容量/開飲機/IF-301M),71折,5980,4290,30,2026-09-20 07:03:01
15091883,Philips 飛利浦,HX7421全能亮白音波電動牙刷,93折,6290,5890,100,2026-09-20 07:03:01
7851424,MarCella 瑪榭,7件組★無縫抗菌內褲-薄感中高腰,56折,1953,1111,500,2026-09-20 07:03:01
14945626,先鋒家電,118公升一級小冰箱,78折,8490,6666,50,2026-09-20 07:03:01
13463266,NEOFLAM,極鮮封Z真空保鮮盒多件任選組,31折,6300,1990,400,2026-09-20 07:03:01
12039442,BRITA,去水垢濾芯6入-德國製,5折,2500,1269,148,2026-09-20 07:03:01
2871107,3M,健康防蹣枕頭2入組,62折,1590,999,158,2026-09-20 07:03:01
13575052,ALIANZA,西班牙特級冷壓初榨橄欖油1000mlx3入,46折,2160,999,310,2026-09-20 07:03:01
9729818,小潘鳳梨酥,快速出貨-鳳凰酥12入x2盒,72折,960,699,429,2026-09-20 07:03:01
15515566,SK-II,青春精華液 50ml買1送4禮,57折,10256,5922,150,2026-09-20 07:03:01
13146566,AHC,B5微導玻尿酸保濕精華液,43折,3000,1311,230,2026-09-20 07:03:01
15279457,京城之霜,超鳳凰抗老淡斑安瓶4盒組,23折,11920,2750,120,2026-09-20 07:03:01
15077943,Branden,品牌旗艦店｜SAFEPLUS輕量安心防盜側背包,78折,2148,1688,195,2026-09-20 07:03:01
15516037,MON’S,收腰長洋裝(多款選),3折,2560,790,159,2026-09-20 07:03:01
15609164,麥當勞,雙人超值套餐,72折,344,249,1,2026-09-20 07:03:01
12844269,大研生醫,德國專利苦瓜胜膠囊6入組,36折,15120,5499,119,2026-09-20 07:03:01
10454686,KAWAI 河合ES120 88鍵數位電鋼琴 多色款 含琴椅(加碼送專業耳機/保養組),KAWAI 河合ES120 88鍵數位電鋼琴 多色款 含琴椅(加碼送專業耳機/保養組),82折,36000,29599,15,2026-09-20 07:03:01
15131617,adidas 愛迪達,DURAMO 系列跑鞋,43折,2490,1090,199,2026-09-20 07:03:01
15387600,UHA 味覺糖,鐵軟糖20日+鐵及葉酸軟糖20日,95折,520,499,700,2026-09-20 07:03:01
10456013,銀湯匙,貓罐頭70g*48罐,49折,2830,1395,359,2026-09-20 07:03:01
10419093,滿意寶寶,極上呵護輕巧褲L-XL(任選2箱組),73折,3798,2798,500,2026-09-20 07:03:01
10116136,倍潔雅,舒感柔韌150抽x70包,52折,1350,709,500,2026-09-20 07:03:01
15545965,Apple,Neo A18Pro(8G/512G)鼠包組,96折,26900,25900,15,2026-09-20 07:03:01
15303623,GUXON,10000mAh極方塊雙線固態行動電源,43折,2580,1120,197,2026-09-20 07:03:01
