icode,brand,name,discount,old_price,price,qty,scraped_at
11849720,CeraVe,長效保濕乳直降2入組,63折,1398,891,279,2026-09-02 03:30:02
15643667,理膚寶水,UVAIR空氣感防曬,52折,2586,1353,328,2026-09-02 03:30:02
11849722,CeraVe,水楊酸潔膚露2入組,66折,1398,934,288,2026-09-02 03:30:02
14944494,Move Free 益節,UC-II加強型迷你錠6瓶(共180錠),55折,7194,3999,190,2026-09-02 03:30:02
12188529,正官庄,高麗蔘葉黃素飲 (60mlx21入/盒),69折,1850,1280,249,2026-09-02 03:30:02
15034893,Whirlpool 惠而浦,12公升極薄清淨除濕機 WDEE1200TW,73折,10490,7690,34,2026-09-02 03:30:02
14921074,華碩,15.6吋Core 7輕薄16G,86折,28900,24999,98,2026-09-02 03:30:02
12984109,ARIEL,抗菌除臭洗衣精補充8包,78折,1099,859,473,2026-09-02 03:30:02
13878536,良和珠寶黃金金豆 造型金豆(金重:0.27錢±0.01),良和珠寶黃金金豆 造型金豆(金重:0.27錢±0.01),85折,6288,5388,70,2026-09-02 03:30:02
15633791,星巴克,大杯那堤(兌換冰熱任選),75折,140,105,778,2026-09-02 03:30:02
15346062,樂高,F1賽車42240,66折,7999,5299,140,2026-09-02 03:30:02
7704454,紐頓,T22/T24無穀貓飼料5.4kg,53折,3450,1849,287,2026-09-02 03:30:02
15542980,石頭科技,F25 Ultra Steam Gen2臂蒸之帝洗地機,44折,39999,17999,41,2026-09-02 03:30:02
15437770,飲后,超孅飲6盒(15包/盒),37折,7680,2880,195,2026-09-02 03:30:02
13899477,Emilio Valentino 范倫鐵諾,男裝 男上衣 polo衫 男/透氣舒適/口袋/棉質親膚/男/短袖/休閒/禮物(多款),16折,4280,688,241,2026-09-02 03:30:02
9726291,COACH,大C PVC/皮革/卡夾/零錢包/大型手拿包(多款),94折,1998,1888,85,2026-09-02 03:30:02
15478183,Apple,2026 iPad Air M4晶片/11吋/WiFi/128G,92折,25590,23666,27,2026-09-02 03:30:02
15583502,老爺酒店集團,3張套組★聯合住宿券,88折,11220,9899,44,2026-09-02 03:30:02
13539088,上山採藥,台灣茶沐浴乳4入,41折,1196,499,562,2026-09-02 03:30:02
11575124,達摩本草,專利山苦瓜胜月太6入(共540顆),41折,12000,4950,79,2026-09-02 03:30:02
14055187,三星,55型OLED智慧顯示器,72折,50900,36900,40,2026-09-02 03:30:02
6970905,優鮮配,挪威3L厚片薄鹽鯖魚20片,55折,2999,1650,179,2026-09-02 03:30:02
13229603,dyson,V8 SV25強勁無線吸塵器(經典熱銷款),53折,16900,8990,148,2026-09-02 03:30:02
13634155,OXO,蔬菜脫水器6L/POP長方3件組/不傷鍋矽膠3件組/備料2件組(4選1),4折,2490,999,180,2026-09-02 03:30:02
5517245,貝恩,嬰兒柔濕巾24包,53折,2480,1329,374,2026-09-02 03:30:02
12312254,PX 大通,1開6插+2A1C防火防雷突波延長線1.2M,37折,1299,488,175,2026-09-02 03:30:02
7206654,SunFlower 三花,3件組五片式針織平口褲(純棉男四角內褲 四角褲 男內褲 多色任選),77折,960,747,676,2026-09-02 03:30:02
8596843,AVEDA,純香/迷迭薄荷洗髮精 1L,4折,2800,1129,226,2026-09-02 03:30:02
15247254,JKKWATER,日本名水13℃礦泉水500mlx48入,32折,2170,699,394,2026-09-02 03:30:02
13394820,瑞康屋,鈦合金不沾鍋28CM,45折,4399,1999,25,2026-09-02 03:30:02
10606705,營養師輕食,1000EPA魚油 5入組(一入60顆),52折,11400,5999,100,2026-09-02 03:30:02
12742602,聯碩,3-5坪一級變頻冷暖空調,53折,25900,13900,7,2026-09-02 03:30:02
15595652,PUMA,休閒慢跑運動鞋 (多款選),37折,2380,890,268,2026-09-02 03:30:02
10116136,倍潔雅,舒感柔韌150抽x70包,52折,1350,709,331,2026-09-02 03:30:02
7370888,寢室安居,買1送1護理級加厚防水床包保潔墊,18折,3180,599,429,2026-09-02 03:30:02
14951759,理膚寶水,MELA B3淡斑精華,34折,10566,3614,271,2026-09-02 03:30:02
14850929,BenQ,27型 2K 200Hz護眼螢幕,79折,6988,5588,27,2026-09-02 03:30:02
