icode,brand,name,discount,old_price,price,qty,scraped_at
15236172,舒潔,熱銷霸王抽取110抽x60包x2箱,5折,2998,1510,188,2026-08-24 11:03:01
15311086,RALPH LAUREN,大馬刺繡POLO衫,57折,3980,2288,135,2026-08-24 11:03:01
15279755,海爾,16L智能恆溫熱水器,59折,16900,9999,27,2026-08-24 11:03:01
14639534,Apple,iPhone 17 Pro Max(256G/6.9吋)(45W雙孔閃充組),93折,46089,43200,50,2026-08-24 11:03:01
10689278,SK-II,青春露330送10禮,54折,14174,7761,200,2026-08-24 11:03:01
6480933,禾聯,14吋遙控DC風扇 HDF-14A3,4折,2490,999,498,2026-08-24 11:03:01
8150715,鮮綠生活,台灣金目鱸魚片10包,31折,3980,1250,250,2026-08-24 11:03:01
13626252,Tiger Family,MAX Pro 2S系列超輕量護脊書包- 可摺疊版(中高年級130CM以上適用),73折,3780,2770,198,2026-08-24 11:03:01
13682418,雨沐HOOMUA,秒穿世袋全能側開雨衣 贈收納袋(獨家色奶油白),53折,1290,690,450,2026-08-24 11:03:01
6453343,日清,咚兵衛油豆腐烏龍麵95gx12碗,61折,1140,699,448,2026-08-24 11:03:01
13992889,華碩,Ultra5輕薄16G/OLED,91折,32900,29999,48,2026-08-24 11:03:01
14224016,NEW BALANCE,2010_復古鞋/運動鞋_多款任選,53折,4880,2599,300,2026-08-24 11:03:01
7389662,大研生醫,視易適葉黃素3入組,41折,5940,2488,149,2026-08-24 11:03:01
15566484,Just Gold 鎮金店,Hello Kitty 甜萌寶寶 黃金串珠-多款任選,83折,19600,16288,20,2026-08-24 11:03:01
15558309,LOVITA愛維他,美妍三胜肽膠原蛋白飲*2盒組(8入/盒),64折,2960,1920,156,2026-08-24 11:03:01
15243963,Gelovery 愷達生醫,1200億益生菌粉(任選12包組:30包/袋),47折,19800,9499,109,2026-08-24 11:03:01
7040002,白鴿,抗菌洗衣精6包x2箱,54折,2376,1299,399,2026-08-24 11:03:01
13558264,UCC,117即溶咖啡90gx12罐/箱,73折,1899,1399,214,2026-08-24 11:03:01
15392709,日本高橋,關西風納豆超小粒24入,69折,990,690,243,2026-08-24 11:03:01
14430072,國際牌,366公升變頻冰箱,78折,23990,18888,50,2026-08-24 11:03:01
14478745,大同,10人份不鏽鋼電鍋(奶茶色),7折,3890,2740,97,2026-08-24 11:03:01
15336298,Shark,TF200 3D雙氣流無葉風扇,8折,9900,7990,50,2026-08-24 11:03:01
14434335,Apple,iPhone 17 Pro Max(256G/6.9吋),94折,45400,42900,40,2026-08-24 11:03:01
14470326,Logitech 羅技,MX Master 4 無線滑鼠,8折,4190,3390,78,2026-08-24 11:03:01
8523226,垣戊,球型旋轉翻炒氣炸鍋,54折,6980,3799,49,2026-08-24 11:03:01
13724393,巴黎卡詩,黑鑽髮油買75送75ml,42折,7400,3140,150,2026-08-24 11:03:01
12806572,綠的寢飾,買一送一冰絲涼感夏涼被,16折,4960,799,380,2026-08-24 11:03:01
14905457,理膚寶水,MELA B3 淡斑精華,38折,8319,3203,200,2026-08-24 11:03:01
12137203,未來兒童,訂二年24期新刊送二年24期新刊,21折,36000,7699,993,2026-08-24 11:03:01
13641160,欣葉日本料理,午/晚餐吃到飽,97折,1153,1120,297,2026-08-24 11:03:01
13454873,小米官方旗艦館,Xiaomi 電動打氣機 2 Pro,87折,1549,1349,140,2026-08-24 11:03:01
12638816,BRITA,去水垢濾芯(6入裝),83折,1725,1435,149,2026-08-24 11:03:01
11236768,Kotex 靠得住,茶樹涼感棉/JOGUMAN/護墊/褲型 (多款選),27折,1999,549,2,2026-08-24 11:03:01
13283916,掌廚,韓製鑄造不沾IH輕量深炒雙鍋組30cm,4折,2980,1199,255,2026-08-24 11:03:01
13123458,高露潔,抗敏專家牙膏10入,31折,2820,899,300,2026-08-24 11:03:01
10822679,聖萊西,MamaMia貓餐罐85g*48入組,42折,2114,899,500,2026-08-24 11:03:01
