icode,brand,name,discount,old_price,price,qty,scraped_at
11359881,肌研,白潤高效美白淡斑精華 2入,6折,1098,669,427,2026-09-24 12:30:01
9596499,Oral-B 歐樂B,PRO3 3D電動牙刷+兩年份刷頭,43折,4799,2111,147,2026-09-24 12:30:01
13531219,CSD中衛,第一級醫療口罩-藍色/綠色/粉色 4盒入(50片/盒),49折,1000,499,965,2026-09-24 12:30:01
11914121,芭比波朗,維他命乳霜50mlx2,7折,5928,4200,198,2026-09-24 12:30:01
10541696,雅詩蘭黛,大容量小棕115mlx2,57折,17100,9900,99,2026-09-24 12:30:01
14982663,OLAY,小白瓶美白精華 3入,38折,4137,1611,121,2026-09-24 12:30:01
11821956,達摩本草,全方面海藻鈣鎂複方 買9送3 30顆/包,15折,12000,1899,171,2026-09-24 12:30:01
15033421,ARIEL,4D抗菌洗衣球60+30顆,68折,928,639,469,2026-09-24 12:30:01
7323776,新東陽,原味/海苔肉鬆蛋捲2盒(贈提袋),74折,940,699,244,2026-09-24 12:30:01
13628658,ViewSonic 優派,24型 IPS FHD 100Hz窄邊框螢幕,83折,2788,2318,28,2026-09-24 12:30:01
14605954,安心國小1–12套書（共12冊）,安心國小1–12套書（共12冊）,55折,4080,2261,41,2026-09-24 12:30:01
15479607,Apple,2025 iPad 11 A16/11吋/WiFi/128G,91折,15590,14200,26,2026-09-24 12:30:01
14789508,樂高,史傑克船長海盜船10365,71折,12599,8999,32,2026-09-24 12:30:01
15535151,大研生醫,山苦瓜胜月太雙層緩釋錠2入組(共120錠),45折,3597,1650,197,2026-09-24 12:30:01
15406786,NEW BALANCE,509系列_復古休閒鞋_多款任選,77折,3480,2699,299,2026-09-24 12:30:01
15101902,Philips 飛利浦,HX9924鑽石智能音波牙刷,63折,11400,7190,79,2026-09-24 12:30:01
15144772,COVERNAT,男女款Logo短袖(多色任選),58折,1190,699,344,2026-09-24 12:30:01
14867617,未來美,早C晚A精華超值囤貨組,3折,7520,2263,122,2026-09-24 12:30:01
15689830,星巴克,大杯咖啡密斯朵,79折,100,79,4,2026-09-24 12:30:01
12733496,NEOFLAM,陶瓷鑄造輕量IH雙鍋組28cm炒鍋含蓋+28cm平底鍋,22折,5280,1211,695,2026-09-24 12:30:01
9581913,虎牌,買1送1彈蓋保溫瓶500+600ml,28折,3480,999,191,2026-09-24 12:30:01
8440820,冰山袋鼠,momo獨家★買一送一後背包超值組,16折,5220,850,282,2026-09-24 12:30:01
11060709,滿意寶寶,極上呵護黏貼紙尿褲M-XL(任選2箱組),73折,4598,3398,495,2026-09-24 12:30:01
11500082,聲寶,425L一級變頻冰箱,77折,21188,16500,13,2026-09-24 12:30:01
14447091,KLIM 克寧,買1送1 優蛋白高鈣營養配方奶粉750g共2罐,42折,1996,858,341,2026-09-24 12:30:01
9061439,DR.ELSEY’S,礦砂*2入,57折,1920,1099,491,2026-09-24 12:30:01
13780222,石頭科技,Q8掃拖機器人,23折,16999,3999,42,2026-09-24 12:30:01
15143733,華碩,14吋Core 5輕薄16G,83折,24999,20999,44,2026-09-24 12:30:01
10642909,MIT iLook,超值1+1水洗石墨烯四季被,29折,3760,1111,269,2026-09-24 12:30:01
15203195,海鮮主義,去刺虱目魚肚10包組,56折,1760,999,305,2026-09-24 12:30:01
15368659,m2 美度,超能膠原新生飲8盒組(8入/盒),46折,11040,5080,340,2026-09-24 12:30:01
15631962,YSL,情挑裸吻煙霧持色唇萃2入,9折,3450,3135,92,2026-09-24 12:30:01
15608375,益節UC-II加強型迷你錠靈活限定5瓶組,益節UC-II加強型迷你錠靈活限定5瓶組,58折,5995,3499,274,2026-09-24 12:30:01
