icode,brand,name,discount,old_price,price,qty,scraped_at
14032453,Panasonic 國際牌,12公升雙變頻智能除濕機★獨家奶茶色,6折,19900,11999,25,2026-08-25 18:03:02
11135282,台灣三洋,4-6坪一級變頻冷暖空調,7折,23890,16900,14,2026-08-25 18:03:02
12988475,赫蓮娜,黑繃帶乳霜50ml,46折,31900,14850,310,2026-08-25 18:03:02
15603812,幫寶適,一級幫拉拉褲M-150片買1送1,5折,2598,1299,495,2026-08-25 18:03:02
14833444,mo select,智能除臭殺菌不鏽鋼感應垃圾桶(大容量30L),25折,7980,1999,36,2026-08-25 18:03:02
15292469,新板希爾頓酒店,午餐吃到飽,47折,1705,818,370,2026-08-25 18:03:02
14910634,卡樂比,富果樂水果麥片(380gX6入),46折,1494,699,447,2026-08-25 18:03:02
15119015,樂敦,V游離型葉黃素複方軟膠囊 120粒*2入,72折,3596,2599,150,2026-08-25 18:03:02
13267440,國際牌,桌上型自動洗碗機,72折,21900,15900,48,2026-08-25 18:03:02
10656391,愛兒館,離乳成長我的第一張小桌椅-任選,72折,6799,4899,24,2026-08-25 18:03:02
13822561,桂格完膳,營養素3重優蛋白48入,88折,3500,3100,99,2026-08-25 18:03:02
15495865,東芝,55型4K Google TV,47折,24900,11900,47,2026-08-25 18:03:02
14401707,雅頓,21天霜 75ml 兩入組,16折,4600,769,385,2026-08-25 18:03:02
9644508,馬修嚴選,原味優格分享號G+、K+組合,87折,910,799,380,2026-08-25 18:03:02
15101901,Philips 飛利浦,HX5191護齦音波牙刷,48折,5590,2699,99,2026-08-25 18:03:02
15361280,傢俱工場,機能床片+抽屜床底,28折,19480,5580,30,2026-08-25 18:03:02
15557052,HP 惠普,14吋R7輕薄筆電,65折,28900,18999,14,2026-08-25 18:03:02
15306820,Wacky WiLLY,女款短袖上衣(條紋/大LILY多款任選),67折,1490,999,123,2026-08-25 18:03:02
8990597,倍潔雅,好韌真3層100抽x72包,53折,1500,799,497,2026-08-25 18:03:02
14009210,BRITA,愛奴娜濾水壺組(共1壺13芯),38折,5910,2299,110,2026-08-25 18:03:02
15563776,Crocs,仿舊卡駱班克駱格洞洞鞋,8折,1980,1599,186,2026-08-25 18:03:02
15416395,理膚寶水,UVAIR空氣感防曬禮盒,36折,3961,1447,200,2026-08-25 18:03:02
11583891,DR.WU,玻尿酸保濕精華化妝水,5折,1600,800,374,2026-08-25 18:03:02
11764022,FL 生活+,超巨型360L摺疊收納箱-三層款,32折,7960,2599,160,2026-08-25 18:03:02
15520694,Samsung 三星,Galaxy Tab A11+ 11吋 6G/128G WiFi X230 平板電腦,79折,9990,7990,50,2026-08-25 18:03:02
