icode,brand,name,discount,old_price,price,qty,scraped_at
15394907,必勝客,13吋大比薩(10選2),29折,1320,389,325,2026-08-26 23:55:01
14359839,巴特雷,涼感風扇空調服背心含電池,83折,10000,8319,32,2026-08-26 23:55:01
14587016,WEIDER 威德益生菌 2盒(3gx90包/盒),WEIDER 威德益生菌 2盒(3gx90包/盒),81折,2200,1799,168,2026-08-26 23:55:01
14593238,淨毒五郎,酵素手洗精二入組,43折,2320,999,234,2026-08-26 23:55:01
14032453,Panasonic 國際牌,12公升雙變頻智能除濕機★獨家奶茶色,6折,19900,11999,10,2026-08-26 23:55:01
15426071,小米,65型MiniLED智慧TV,71折,24995,17777,18,2026-08-26 23:55:01
14408664,Arowana 亞諾納,8月限定特惠★25+29吋樂活河馬箱 前開/對開 兩用箱超值雙箱組合(假日照常配送),29折,10280,2988,184,2026-08-26 23:55:01
13665714,atflee,門框式引體向上單槓,65折,1980,1299,26,2026-08-26 23:55:01
13809883,大成,熬雞精環保箱4箱共100入+14入,49折,14000,6999,21,2026-08-26 23:55:01
15588243,NAUTICA,男款休閒短袖POLO衫(多款任選),35折,3980,1399,82,2026-08-26 23:55:01
12937096,AVEDA,木質按摩髮梳★買大送小,32折,2500,811,146,2026-08-26 23:55:01
14955206,DR.WU,玻尿酸保濕精華液3入組,5折,4800,2400,109,2026-08-26 23:55:01
15418241,Vinda維達,掛牆廚房紙巾168抽x12包,6折,828,499,184,2026-08-26 23:55:01
15061143,芝初,8倍細高蛋白纖穀粉10入x5盒,67折,1250,849,335,2026-08-26 23:55:01
15272197,小米,17T Pro 6.83吋 5G(12G/512G),95折,24999,23999,30,2026-08-26 23:55:01
15465827,Lenovo,15.3吋Ryzen 7 RTX5050電競筆電,71折,55990,39990,23,2026-08-26 23:55:01
13120355,迪朗奇,ECAM 220.80.SB 全自動義式咖啡機,55折,42900,23900,49,2026-08-26 23:55:01
7721658,艾惟諾,長效鎖水保濕乳2入,76折,1038,789,244,2026-08-26 23:55:01
9773637,Pril,洗碗精/蔬果洗滌補充5包,52折,945,499,473,2026-08-26 23:55:01
11300579,Lunio,Helix雙人乳膠獨立筒床墊,39折,19800,7890,40,2026-08-26 23:55:01
8388541,善存,葉黃素軟膠囊4+1盒組,7折,3995,2799,194,2026-08-26 23:55:01
