icode,brand,name,discount,old_price,price,qty,scraped_at
11097823,妮維雅,密集修護乳液6入,48折,1978,959,349,2026-09-26 11:03:01
15561920,Insta360,X6 8K全景運動相機-全能套裝(公司貨),99折,24000,23990,30,2026-09-26 11:03:01
14126374,亞曼尼,高訂完美絲絨水粉底PRO,51折,4977,2565,118,2026-09-26 11:03:01
8142113,白蘭氏,雞精72入,59折,5544,3276,100,2026-09-26 11:03:01
14967318,MEDITHERAPY,玻尿酸精華,29折,3300,979,318,2026-09-26 11:03:01
12174330,Jo Malone,香水100ml,39折,5800,2299,130,2026-09-26 11:03:01
8519077,康定,植萃酵素洗髮精２入組,72折,1580,1150,171,2026-09-26 11:03:01
13463266,NEOFLAM,極鮮封Z真空保鮮盒多件任選組(含真空機/延長保鮮/電動抽氣),31折,6300,1990,378,2026-09-26 11:03:01
14947162,STAUB,橄欖雕花和食鍋16cm,51折,9680,4999,60,2026-09-26 11:03:01
14148950,Ashley House,巨量曬衣-粗勇三桿H型可折合移動式不鏽鋼晾曬衣架-送鞋架(衣帽架 掛衣架 收納架 鞋架),27折,4980,1380,100,2026-09-26 11:03:01
10282410,皮爾卡登,網路獨家 男款 四面彈舒適透氣內伸縮腰頭休閒長褲(三色任選),2折,3980,799,200,2026-09-26 11:03:01
13678073,BYZOOM FITNESS,15段重量可調式啞鈴_雙入,88折,12360,10888,10,2026-09-26 11:03:01
15155031,NIKE,PEGASUS 42 小飛馬慢跑鞋(男女任選),6折,3800,2299,198,2026-09-26 11:03:01
13927496,鮮綠生活,嚴選極鮮鯛魚片共6包,34折,2630,899,349,2026-09-26 11:03:01
14990409,Body Goals,Light 能量蛋白棒2盒,72折,1100,799,380,2026-09-26 11:03:01
9872194,江鳥咖啡,杯測師精選中焙濾掛咖啡老饕組1盒(10gx50入),45折,1550,699,421,2026-09-26 11:03:01
15256835,UBPET,C41 自動貓砂機,49折,19980,9980,24,2026-09-26 11:03:01
11928914,舒主金,加蓋純水濕巾36包,5折,1404,711,398,2026-09-26 11:03:01
13581205,豪德寺,招財貓日式150抽x80包,64折,1199,769,299,2026-09-26 11:03:01
14175017,雨傘王,2入組10骨自動反向傘(超抗風傘骨 開車必備),5折,1180,599,210,2026-09-26 11:03:01
15039735,陶板屋,和風洋食套餐,94折,768,729,486,2026-09-26 11:03:01
13873753,iRobot,405全能旋風掃拖機,47折,24999,11999,60,2026-09-26 11:03:01
13986702,Sodastream,時尚風自動扣瓶氣泡水機,36折,6500,2399,99,2026-09-26 11:03:01
15265324,CLAMP PREMIUM COLLECTION xxxHOLiC (首刷書盒版) 1-19完,CLAMP PREMIUM COLLECTION xxxHOLiC (首刷書盒版) 1-19完,8折,4690,3752,64,2026-09-26 11:03:01
10914644,東元,334公升一級變頻冰箱,7折,19900,13990,40,2026-09-26 11:03:01
12842795,亞培,任選-安素原味/香草減甜即飲 HMB升級配方237ml x30入x2箱(HMB、三重優蛋白、任賢齊代言),85折,5140,4376,200,2026-09-26 11:03:01
14645850,健康優見,高單位升級版葉黃素軟膠囊x10瓶(30粒/瓶),21折,8000,1750,180,2026-09-26 11:03:01
14254087,ASUS 華碩,WiFi7 三頻 電競路由器,83折,12999,10888,29,2026-09-26 11:03:01
11467659,收藏家,125公升防潮箱 MO-125,36折,14900,5399,10,2026-09-26 11:03:01
11929493,國際牌,高滲透奈米水離子吹風機-NA0J白色,58折,11900,6990,78,2026-09-26 11:03:01
