icode,brand,name,discount,old_price,price,qty,scraped_at
12634518,YT shop,買一送一 超耐磨工作褲,23折,3360,799,351,2026-09-03 06:55:01
11357662,滿意寶寶,極上呵護輕巧褲L-XL(任選3箱組),77折,5697,4397,487,2026-09-03 06:55:01
13236572,LG 樂金,官方旗艦 ◆12公升變頻除濕機◆WiFi遠控(DD121MWE0),72折,17900,12900,0,2026-09-03 06:55:01
11821956,達摩本草,海藻鈣鎂複方買9送3組(共360顆),15折,12000,1899,138,2026-09-03 06:55:01
15325345,Samsung 三星,Galaxy S26 Ultra 5G 6.9吋(12G/256G/Snapdragon 8 Elite Gen 5/2億鏡頭畫素/AI手機),83折,44900,37590,29,2026-09-03 06:55:01
4908380,統一LP33,健字號益生菌膠囊*4盒,62折,4800,2995,136,2026-09-03 06:55:01
9363639,國際牌,14公斤洗衣機,82折,14490,11888,30,2026-09-03 06:55:01
11188381,伊萊克斯,Pure A9.2高效能抗菌空氣清淨機EP71-56,43折,22900,9888,66,2026-09-03 06:55:01
14523384,FOREO,智能淨透緊緻潔面儀,48折,8290,3999,65,2026-09-03 06:55:01
14469858,得意的一天義大利橄欖油1Lx3瓶(超值贈品任選),得意的一天義大利橄欖油1Lx3瓶(超值贈品任選),84折,1761,1485,176,2026-09-03 06:55:01
14833198,HP 惠普,★15吋Ultra 5 AI輕薄高效,57折,39900,22999,7,2026-09-03 06:55:01
13785659,國際牌,奈米水離子吹風機-迷霧金(WNA9M),7折,6090,4290,43,2026-09-03 06:55:01
11566564,ALAI,買1送1 日本科技冰絲涼涼被,1折,7960,799,383,2026-09-03 06:55:01
11825428,NEOFLAM,陶瓷深平底IH雙鍋28+24cm,25折,4280,1099,587,2026-09-03 06:55:01
9199790,牙周適,牙齦護理牙膏6入,54折,1379,749,376,2026-09-03 06:55:01
13879430,良和時尚珠寶黃金金條金塊 0.5錢 馬上有錢 金龍金塊(金重:0.50錢±0.01),良和時尚珠寶黃金金條金塊 0.5錢 馬上有錢 金龍金塊(金重:0.50錢±0.01),88折,11000,9788,53,2026-09-03 06:55:01
13780223,石頭科技,Qrevo L全能掃拖機器人,31折,29999,9388,37,2026-09-03 06:55:01
15090558,adidas 愛迪達,BARREDA LO 運動休閒鞋 薄底鞋 男鞋/女鞋 多款任選 (HQ7382/HQ7384/HQ7386),44折,2690,1190,278,2026-09-03 06:55:01
13753817,白宮行館渡假村,4人奢華家庭房含早,53折,11000,5888,68,2026-09-03 06:55:01
15131617,adidas 愛迪達,DURAMO 系列跑鞋 運動鞋 慢跑鞋 男鞋/女鞋 多款任選 (KH7331/KH5314/KH5315),4折,2490,999,215,2026-09-03 06:55:01
14389957,Apple,S+級福利品 AirPods Max(Lightning),6折,17990,10900,50,2026-09-03 06:55:01
15220069,舒潔,絲絨舒膚110抽x60包,52折,1499,788,433,2026-09-03 06:55:01
7857623,pidan,豆腐貓砂*4包入,66折,790,525,458,2026-09-03 06:55:01
9143638,資生堂國際櫃,百優乳霜★買50送54+200mo,39折,5824,2320,283,2026-09-03 06:55:01
12914393,Chic Chic 琪琪,飆低160/件★升級零感提拉無痕內衣,4折,1580,638,449,2026-09-03 06:55:01
11756917,ON 歐恩,肌酸 600克(原味),59折,1999,1199,292,2026-09-03 06:55:01
13244428,象印,買1送1超輕量彈蓋保溫杯600ml,35折,3600,1288,215,2026-09-03 06:55:01
13371170,美威鮭魚,煙燻鮭魚切片x6包組+30mo,74折,1194,888,293,2026-09-03 06:55:01
11405576,雨沐HOOMUA,經典前開式雨衣防滲水升級版,4折,990,399,733,2026-09-03 06:55:01
